Epoch,train_loss,val_loss
95,0.0063677425,0.0063935597
96,0.006365263,0.0062949983
97,0.0063448343,0.0063571422
98,0.006357875,0.0063089393
99,0.0063566924,0.0063261543
100,0.006348849,0.006294064
101,0.0063512474,0.00637089
102,0.0063420036,0.0063059363
103,0.0063465117,0.0063114534
104,0.0063474383,0.0063453214
105,0.006343544,0.006311412
106,0.006349254,0.0063006985
107,0.006341693,0.006309451
108,0.006344016,0.0063095917
109,0.006347725,0.0063375896
110,0.0063500516,0.006297281
111,0.006339945,0.0062925224
112,0.006339155,0.0063039055
113,0.006348018,0.0063437787
114,0.0063451803,0.0063108723
115,0.0063275737,0.0063185426
116,0.0063378713,0.0063479156
117,0.0063363407,0.0063012904
118,0.006317366,0.0062918467
119,0.0063317367,0.006312304
120,0.006328021,0.00636024
121,0.0063198837,0.0062999986
122,0.0063268407,0.0062890085
123,0.006326641,0.0062762853
124,0.006333658,0.0063002515
125,0.0063060545,0.0062917816
126,0.006329179,0.006292461
127,0.0063134395,0.0063064843
128,0.0063158674,0.0062839575
129,0.0063129496,0.006382839
130,0.0063190726,0.0062995306
131,0.0063200123,0.0063066054
132,0.0063196803,0.006268326
133,0.0063151796,0.0063062506
134,0.006312511,0.006296928
135,0.0063155955,0.0062887813
136,0.0063139517,0.006290124
137,0.0063057765,0.0063217306
138,0.00630696,0.006461492
139,0.00631124,0.0062854774
140,0.0063108616,0.006271021
141,0.006302695,0.006297335
142,0.0063096406,0.0062591936
143,0.006308357,0.0062647955
144,0.0062987204,0.006305594
145,0.006295462,0.0062660044
146,0.006300894,0.0063068187
147,0.0063038375,0.006319219
148,0.0063069505,0.006267431
149,0.0063048406,0.006258102
150,0.0062928433,0.0062670996
151,0.0063011725,0.006277747
152,0.0063047563,0.006269166
153,0.0063046124,0.0062839333
154,0.0063072545,0.006305719
155,0.0062961467,0.0062971497
156,0.0062974393,0.0062747938
157,0.0062998002,0.0062783775
158,0.0062879003,0.006299497
159,0.006287132,0.006282751
160,0.006293773,0.006277277
161,0.006293444,0.006275303
162,0.0062932014,0.0062749
163,0.0062883105,0.0063386047
164,0.006299793,0.006275015
165,0.006271244,0.0062497347
166,0.006296886,0.006258078
167,0.0062875943,0.006242868
168,0.0062787835,0.0063049374
169,0.006288079,0.0062794294
170,0.0062904665,0.006278632
171,0.006283885,0.0062913317
172,0.0062869564,0.0062895315
173,0.0062838523,0.0062591354
174,0.0062787947,0.0062782997
175,0.0062749973,0.0062601003
176,0.006285024,0.006252469
177,0.006286007,0.006289947
178,0.0062810048,0.0062426096
179,0.006287421,0.006265114
180,0.006268968,0.0062941774
181,0.0062897056,0.0062562455
182,0.006278903,0.006246491
183,0.0062712776,0.006272359
184,0.006267656,0.0063217035
185,0.0062755984,0.0062345406
186,0.0062730387,0.00625859
187,0.0062754564,0.0062657166
188,0.006278096,0.006215561
189,0.0062760436,0.0062507214
190,0.00626239,0.006244307
191,0.006268235,0.0062636277
192,0.0062769162,0.006259187
193,0.0062733823,0.0062294863
194,0.0062591187,0.0062568123
195,0.0062703714,0.006241553
196,0.0062626246,0.0062886137
197,0.0062701665,0.006266936
198,0.006265445,0.006257844
199,0.006257177,0.006267274
200,0.006266899,0.00624258
201,0.0062665506,0.006254869
202,0.0062660524,0.0062325667
203,0.006260357,0.006230999
204,0.006260936,0.0062241335
205,0.006271827,0.0062486976
206,0.006258051,0.0062797465
207,0.0062589915,0.0062544183
208,0.0062614097,0.0062629003
209,0.006260075,0.0062396736
210,0.0062603443,0.0062329248
211,0.006255461,0.0062659406
212,0.006248968,0.0062415465
213,0.006254926,0.006242937
214,0.006252302,0.006232099
215,0.0062564067,0.006230305
216,0.006255385,0.0062515503
217,0.0062529906,0.0062545696
218,0.006249672,0.006253161
219,0.006255765,0.0062618605
220,0.006255363,0.0062522534
221,0.0062510576,0.0062487335
222,0.0062589613,0.0062187784
223,0.0062516546,0.006291062
224,0.006243026,0.006227959
225,0.006261856,0.0062409295
226,0.0062612803,0.00622476
227,0.006261747,0.006234169
228,0.0062453113,0.0062424126
229,0.0062474906,0.0062353774
230,0.006244816,0.0062413537
231,0.0062543484,0.0062451996
232,0.006250888,0.006241294
233,0.0062468774,0.006287145
234,0.0062521445,0.0062066577
235,0.0062505654,0.0062415097
236,0.006249061,0.0062762536
237,0.006241429,0.006232434
238,0.006239061,0.00623305
239,0.006238533,0.0062328437
240,0.006250438,0.006217496
241,0.006231228,0.0062475493
242,0.0062466576,0.0062336614
243,0.0062434077,0.0062308633
244,0.006241371,0.0062372894
245,0.006231085,0.006224987
246,0.0062411414,0.0062031145
247,0.00624286,0.006253439
248,0.0062426003,0.0062133507
249,0.006239082,0.006213172
250,0.0062425947,0.0062685804
251,0.0062389886,0.0062193153
252,0.0062371767,0.006257023
253,0.0062358934,0.006220478
254,0.006241556,0.006235145
255,0.0062355953,0.0062534004
256,0.0062259575,0.0062454334
257,0.0062282225,0.006236901
258,0.0062280954,0.0062843757
259,0.0062327054,0.0062450483
260,0.006234124,0.0062324516
261,0.006230606,0.0062224744
262,0.0062341434,0.006253495
263,0.006235471,0.006266305
264,0.0062404666,0.0062472937
265,0.006232011,0.0062311473
266,0.006236927,0.0062205363
267,0.0062293164,0.006205979
268,0.0062283077,0.0062157777
269,0.006222676,0.0062547037
270,0.0062294067,0.0062218593
271,0.006228564,0.006222413
272,0.0062362617,0.0062248125
273,0.0062243724,0.0062188166
274,0.0062317895,0.0062153772
275,0.006226349,0.0062431823
276,0.0062303,0.0061937254
277,0.0062268083,0.006232509
278,0.006233212,0.0062062335
279,0.0062325955,0.0062251166
280,0.0062272693,0.0062375376
281,0.0062375637,0.006252356
282,0.0062279725,0.006241108
283,0.0062265513,0.0061950744
284,0.0062297103,0.006230817
285,0.006218217,0.006232825
286,0.0062247324,0.0062091164
287,0.0062274234,0.0062220846
288,0.00621762,0.006231845
289,0.0062290574,0.0062266574
290,0.006221074,0.0062134867
291,0.0062277135,0.0062033297
292,0.0062261983,0.0062136296
293,0.0062214253,0.0062219077
294,0.0062312926,0.0062195132
295,0.006221934,0.0061949473
296,0.006209974,0.0062251454
297,0.006217397,0.006220798
298,0.006212026,0.0062723784
299,0.0062188325,0.0062282453
300,0.0062198625,0.006218954
301,0.0062188767,0.0061929803
302,0.00622679,0.0062805614
303,0.006224873,0.006214579
304,0.006199853,0.006245947
305,0.006219958,0.0062192422
306,0.006214512,0.0062018163
307,0.0062306984,0.0062119868
308,0.006221844,0.0062249266
309,0.0062236907,0.006216301
310,0.0062176757,0.0062388466
311,0.0062182536,0.006224455
312,0.0062147733,0.0062193447
313,0.006209458,0.006196202
314,0.0062139016,0.006230613
315,0.0062185912,0.006214159
316,0.006209652,0.0062051727
317,0.0062238895,0.006190285
318,0.006219111,0.0062211994
319,0.006217466,0.006207569
320,0.0062145204,0.0061934316
321,0.006202834,0.006211963
322,0.00621007,0.0062193843
323,0.0062109446,0.0062350906
324,0.006215722,0.006246402
325,0.006211336,0.0062244725
326,0.0062111053,0.00621573
327,0.006211201,0.006194994
328,0.0062157586,0.006205651
329,0.006215601,0.006181303
330,0.0062129907,0.006175102
331,0.0062083555,0.0062060617
332,0.006205141,0.0062120943
333,0.0062155942,0.0062175966
334,0.0062058815,0.006211888
335,0.006208848,0.0062259543
336,0.0062050293,0.006189807
337,0.0062058424,0.006209731
338,0.0062034423,0.0062142615
339,0.006211543,0.0062057287
340,0.006210997,0.00620523
341,0.006200168,0.0062450944
342,0.006212976,0.006200404
343,0.0062010936,0.006204558
344,0.006216177,0.0061999923
345,0.0061986404,0.0062176334
346,0.006197104,0.0062166457
347,0.006206115,0.0062375744
348,0.006211402,0.0061966763
349,0.006201735,0.006235211
350,0.0062151384,0.006224267
351,0.0062030805,0.006203132
352,0.0061931503,0.006190828
353,0.0062080235,0.006205033
354,0.0061928723,0.006192595
355,0.0062012076,0.006188752
356,0.0062043467,0.0062048985
357,0.006201174,0.006266726
358,0.006198281,0.006226725
359,0.006199567,0.006199477
360,0.006205885,0.0062128166
361,0.0061927876,0.0062128
362,0.006202502,0.0062026517
363,0.006205868,0.006223013
364,0.0061960886,0.0061951396
365,0.006203188,0.006177321
366,0.0062046903,0.0061834324
367,0.006203265,0.006246874
368,0.0061992374,0.006205006
369,0.0061985776,0.0062663374
370,0.00621175,0.006191289
371,0.0061993916,0.0062271175
372,0.0062006074,0.0062241093
373,0.0062015713,0.006214102
374,0.0062031043,0.00619752
375,0.0061922665,0.0062160236
376,0.0061983983,0.0061997813
377,0.0062054284,0.006212796
378,0.0061961813,0.006209834
379,0.0062049925,0.0062294523
380,0.0061986614,0.00616928
381,0.0061991545,0.0062005436
382,0.0062029995,0.006209696
383,0.0061890376,0.0062108417
384,0.006187146,0.0061809258
385,0.006190042,0.0061854413
386,0.0061960146,0.0061911573
387,0.00619207,0.006195634
388,0.006191338,0.006207324
389,0.0061980495,0.006225271
390,0.0061898963,0.006205009
391,0.006192515,0.006200238
392,0.0062000286,0.0061999233
393,0.00619298,0.0062096147
394,0.0061873207,0.00619557
395,0.006187939,0.0061955615
396,0.006179167,0.0062112114
397,0.006201364,0.0062026256
398,0.0061924816,0.0062415292
399,0.0061932607,0.0061801528
400,0.0062008705,0.0062020295
401,0.0061977664,0.0061869165
402,0.0061833817,0.006185184
403,0.006178818,0.0062223845
404,0.0061880155,0.0062065767
405,0.0061882515,0.006222226
406,0.006187879,0.0062096706
407,0.0061935154,0.006217147
408,0.00618871,0.0062079593
409,0.0061828177,0.0061736316
410,0.00619272,0.0061904863
411,0.0061891796,0.006190573
412,0.006191326,0.006188619
413,0.006182702,0.0061845235
414,0.0061854958,0.006193797
415,0.00619034,0.006192159
416,0.0061844843,0.00618137
417,0.0061949706,0.0062178574
418,0.0061921063,0.0061934493
419,0.0061910283,0.006207569
420,0.006183138,0.006187077
421,0.0061965534,0.006185383
422,0.0061825765,0.0061831013
423,0.0061819404,0.00618773
424,0.006187483,0.0061801183
425,0.0061911647,0.0062423763
426,0.006190776,0.0061970036
427,0.0061938013,0.0062078815
428,0.0061870287,0.0061782785
429,0.0061918,0.0062017273
430,0.006180051,0.006188893
431,0.0061850916,0.0061787055
432,0.006189087,0.0061871256
433,0.006185871,0.0061943023
434,0.006180164,0.0062084263
435,0.006189499,0.0061955536
436,0.0061783018,0.0062014093
437,0.00618674,0.006190949
438,0.0061736577,0.006182821
439,0.0061785034,0.006209723
440,0.006179829,0.0061947126
441,0.006177408,0.0061865384
442,0.006183931,0.0062060123
443,0.00618128,0.0062066508
444,0.0061830957,0.006164462
445,0.0061740195,0.0062058168
446,0.0061839046,0.006182438
447,0.006176603,0.006191006
448,0.0061813504,0.0062176725
449,0.0061875316,0.006191235
450,0.006178133,0.006158609
451,0.006176729,0.00624654
452,0.0061802324,0.0062036696
453,0.006186169,0.006206391
454,0.006178899,0.006206681
455,0.0061865584,0.0061615393
456,0.0061785816,0.0061876653
457,0.00617531,0.0062033045
458,0.006188146,0.0062156166
459,0.0061792717,0.006197629
460,0.006182167,0.0061953715
461,0.006179303,0.006181669
462,0.0061677927,0.0061682723
463,0.0061746067,0.006237396
464,0.006184668,0.0061915237
465,0.006179802,0.0061643007
466,0.0061754296,0.0061939084
467,0.0061738263,0.006207059
468,0.006181578,0.006177904
469,0.0061732936,0.0062008156
470,0.006180575,0.0062002474
471,0.006178662,0.006201526
472,0.0061726784,0.0062096776
473,0.0061718835,0.006194021
474,0.0061831367,0.0061738165
475,0.006170568,0.0062123993
476,0.006174538,0.0061802072
477,0.006173928,0.0061885957
478,0.0061778827,0.0061886795
479,0.0061746063,0.006167823
480,0.006174561,0.006191524
481,0.0061739166,0.006163343
482,0.0061729862,0.006186918
483,0.006175205,0.0061664525
484,0.0061844373,0.006201436
485,0.0061829505,0.006190003
486,0.0061727813,0.006178485
487,0.006169793,0.00621577
488,0.006180859,0.0061771753
489,0.006164459,0.0062107444
490,0.0061730426,0.006176574
491,0.0061812014,0.006179053
492,0.00617457,0.006177096
493,0.0061706402,0.006199638
494,0.0061733383,0.0061802072
495,0.006174547,0.0061616446
496,0.0061757173,0.006172085
497,0.006172869,0.0061887996
498,0.006183841,0.0061721574
499,0.0061770896,0.006217879
500,0.006168211,0.006171494
501,0.0061746137,0.0061922143
502,0.006167889,0.0061981813
503,0.006173488,0.0061889747
504,0.0061768214,0.006177054
505,0.006168594,0.006180153
506,0.006170225,0.0061733606
507,0.00616394,0.006200881
508,0.006173375,0.006186428
509,0.0061772396,0.0061773276
510,0.0061583845,0.006210001
511,0.0061726295,0.006184499
512,0.006167588,0.006171914
513,0.0061653913,0.00620146
514,0.0061695017,0.006164609
515,0.006169227,0.006183839
516,0.0061718835,0.0061850697
517,0.006170745,0.0061701043
518,0.0061691166,0.006166454
519,0.0061593745,0.006168187
520,0.0061645173,0.0061892504
521,0.006164208,0.0061673797
522,0.006177924,0.0061703
523,0.0061622635,0.006233213
524,0.006158217,0.0061805
525,0.006162472,0.006185074
526,0.0061696693,0.006175319
527,0.006162473,0.00617677
528,0.0061638323,0.0061750733
529,0.0061560404,0.0061576474
530,0.0061570164,0.0061850348
531,0.0061608255,0.0061940136
532,0.0061669326,0.0061879037
533,0.0061712274,0.00618633
534,0.006168461,0.0061689625
535,0.0061552916,0.006168598
536,0.0061677503,0.006165908
537,0.0061649657,0.0062122582
538,0.00616374,0.0061734067
539,0.0061706384,0.006189038
540,0.006169146,0.00617593
541,0.006161224,0.006191376
542,0.0061675836,0.006191295
543,0.0061627645,0.006207505
544,0.006169964,0.006164459
545,0.006159083,0.0061711427
546,0.0061658486,0.006164274
547,0.0061602416,0.0061638015
548,0.006154938,0.006152174
549,0.006163993,0.0061807525
550,0.006170133,0.0061906027
551,0.006163869,0.0061706197
552,0.006159125,0.006182407
553,0.006161431,0.00616108
554,0.0061654765,0.0061889673
555,0.0061619566,0.00618031
556,0.006165774,0.006184336
557,0.00615852,0.0061789113
558,0.0061602457,0.006184881
559,0.0061625135,0.0061695985
560,0.00615853,0.006220108
561,0.0061638756,0.0061711255
562,0.006158336,0.0061930898
563,0.0061579277,0.006186486
564,0.006166725,0.0061729164
565,0.0061576967,0.0061603165
566,0.0061620185,0.0061566764
567,0.0061616916,0.0061699497
568,0.0061527384,0.0061864695
569,0.0061613373,0.006214836
570,0.0061566583,0.006186905
571,0.0061605275,0.0061743944
572,0.006165881,0.0061912425
573,0.0061639855,0.0061718845
574,0.006160779,0.006186735
575,0.006162102,0.0061507435
576,0.006161863,0.006185073
577,0.0061605717,0.006199148
578,0.0061563305,0.006163566
579,0.006155494,0.006193574
580,0.0061577423,0.0061773905
581,0.0061544795,0.0061653126
582,0.006153216,0.006195566
583,0.006156724,0.0061511467
584,0.006151685,0.0061724433
585,0.0061619203,0.00616021
586,0.0061549675,0.006164675
587,0.006158325,0.006171344
588,0.006160093,0.006150971
589,0.006160329,0.0061620865
590,0.00615631,0.006171422
591,0.0061579663,0.006143176
592,0.0061627273,0.006165127
593,0.006151591,0.0061821444
594,0.006150694,0.006179023
595,0.0061641866,0.0061650644
596,0.0061568,0.006166634
597,0.006154189,0.0061739325
598,0.0061552553,0.006173514
599,0.0061558713,0.0061964053
600,0.006165048,0.0061868452
601,0.006154868,0.0062093125
602,0.0061521633,0.0061673336
603,0.006160972,0.0061733522
604,0.006155709,0.0061579994
605,0.006166419,0.006159979
606,0.0061503407,0.0061801607
607,0.006145851,0.006152664
608,0.006162279,0.006189338
609,0.006150113,0.0061648064
610,0.0061426247,0.0061605233
611,0.006147395,0.006193472
612,0.0061606355,0.006159898
613,0.006155508,0.0061921068
614,0.0061587957,0.0061771004
615,0.006162505,0.006161184
616,0.0061537297,0.006171208
617,0.0061545116,0.0061607477
618,0.0061546257,0.0061941855
619,0.0061541973,0.0061508436
620,0.0061542895,0.0061721937
621,0.0061493637,0.0061717373
622,0.006155097,0.006219706
623,0.0061509437,0.0061966456
624,0.0061551495,0.0061484557
625,0.0061564143,0.006195143
626,0.006165047,0.006146186
627,0.0061431592,0.0061783595
628,0.00614976,0.0061694453
629,0.006153434,0.006168306
630,0.006151731,0.006155842
631,0.006155337,0.006176243
632,0.0061551253,0.0061592474
633,0.0061573,0.006172222
634,0.0061463397,0.0061885566
635,0.006150253,0.006182267
636,0.0061441837,0.006181997
637,0.0061417078,0.0061537884
638,0.0061530503,0.006162888
639,0.006141748,0.006189025
640,0.006147181,0.0061711445
641,0.00615418,0.0061932267
642,0.0061400123,0.0061526163
643,0.00614838,0.00615026
644,0.006153212,0.006178748
645,0.0061545735,0.006173392
646,0.006150662,0.0061523756
647,0.006144506,0.006186492
648,0.006154097,0.0061587943
649,0.0061567742,0.0061638565
650,0.0061560334,0.006176356
651,0.006161785,0.0061568003
652,0.0061453166,0.006147672
653,0.0061361426,0.006198327
654,0.0061472747,0.0061625033
655,0.0061539505,0.006176095
656,0.0061518485,0.0061722333
657,0.006155072,0.0061723213
658,0.00615374,0.0061707217
659,0.006141501,0.006153237
660,0.0061516357,0.0061544795
661,0.006157549,0.006149288
662,0.0061477674,0.006143296
663,0.00615079,0.0061577237
664,0.006149436,0.0061630807
665,0.0061508184,0.006160708
666,0.0061451336,0.006172618
667,0.006143044,0.006163699
668,0.006149675,0.0061873836
669,0.0061438163,0.0061743585
670,0.0061497334,0.0061752163
671,0.006154181,0.00615918
672,0.006144725,0.0061527444
673,0.0061420943,0.006183037
674,0.006145416,0.006178508
675,0.0061460156,0.0061722985
676,0.0061401096,0.0061841086
677,0.0061364477,0.0061730607
678,0.0061393944,0.006188812
679,0.006140879,0.0061718114
680,0.0061525563,0.006179193
681,0.0061462945,0.006180183
682,0.006149181,0.0062011243
683,0.006148745,0.006153871
684,0.006147952,0.006159123
685,0.0061545265,0.0061538992
686,0.0061442163,0.006126175
687,0.00614576,0.006169323
688,0.006146561,0.0061775935
689,0.006145695,0.006162524
690,0.0061503085,0.0061895894
691,0.00614027,0.0061730547
692,0.006134808,0.0061815907
693,0.0061454764,0.0061524576
694,0.0061494717,0.0061638295
695,0.0061457516,0.006156939
696,0.0061395424,0.006146513
697,0.0061402265,0.0061492263
698,0.0061347703,0.0061843484
699,0.006137217,0.006172898
700,0.0061448747,0.006160163
701,0.0061449963,0.006173693
702,0.0061431914,0.0061613084
703,0.006147207,0.0061675
704,0.0061437874,0.0061692433
705,0.0061444747,0.0061702295
706,0.0061440235,0.006173883
707,0.006142936,0.006178103
708,0.0061478172,0.0061913417
709,0.0061291843,0.0061612898
710,0.006145057,0.006159558
711,0.0061474605,0.0061606835
712,0.006139447,0.006179349
713,0.0061489143,0.006163397
714,0.0061354297,0.006164282
715,0.006133117,0.0061840117
716,0.006140723,0.0061692446
717,0.0061413343,0.006165705
718,0.006150834,0.0061594644
719,0.006141812,0.0062140957
720,0.0061382693,0.0061690854
721,0.0061428435,0.0061649643
722,0.00615,0.00618626
723,0.006140721,0.0061836974
724,0.0061389925,0.0061593
725,0.0061353855,0.0062015043
726,0.0061326264,0.00617061
727,0.0061385147,0.0061444864
728,0.0061494354,0.0061446684
729,0.006137246,0.0061780545
730,0.006135634,0.0061608264
731,0.0061347317,0.00615567
732,0.006143561,0.00617614
733,0.006148019,0.0061775087
734,0.0061420775,0.0061575943
735,0.0061379024,0.006147667
736,0.006141351,0.0061694817
737,0.00614496,0.0061552753
738,0.006133197,0.0061709606
739,0.0061446647,0.006167918
740,0.0061394745,0.0061736987
741,0.006139303,0.0062005683
742,0.0061396128,0.0061988174
743,0.0061353315,0.006169436
744,0.006142334,0.00615871
745,0.006139665,0.0061775707
746,0.006137068,0.006163473
747,0.0061433683,0.006150688
748,0.0061340504,0.0061639226
749,0.006146398,0.006169944
750,0.0061388495,0.006157209
751,0.006133905,0.006172748
752,0.0061314087,0.006174691
753,0.006129415,0.0061702207
754,0.006136962,0.0061509185
755,0.0061410097,0.006168481
756,0.0061315633,0.00619241
757,0.0061385217,0.006173676
758,0.0061367857,0.006175633
759,0.0061334884,0.006155586
760,0.006137715,0.0061624045
761,0.006136012,0.0061628288
762,0.0061262823,0.0061782887
763,0.0061352784,0.0061782105
764,0.006130747,0.006149156
765,0.0061348914,0.006164848
766,0.006136122,0.0061662043
767,0.0061382856,0.0061606225
768,0.00614069,0.0061737383
769,0.0061445246,0.0061556767
770,0.006138085,0.006128931
771,0.00614018,0.0061801886
772,0.0061417627,0.006189917
773,0.0061290157,0.006159617
774,0.006139149,0.006193738
775,0.0061454107,0.0061639976
776,0.006143194,0.00615668
777,0.0061410605,0.0061507295
778,0.006137078,0.0061794883
779,0.0061367736,0.006164157
780,0.0061326143,0.006164931
781,0.006139662,0.0061839493
782,0.00613854,0.006154138
783,0.006137087,0.0061447923
784,0.0061290637,0.0061747427
785,0.006134488,0.006199353
786,0.0061365557,0.0061988477
787,0.006138358,0.006142374
788,0.006137084,0.0061642705
789,0.0061353985,0.006154466
790,0.006132281,0.0061627403
791,0.006134899,0.0061667683
792,0.006133051,0.0061462475
793,0.0061375643,0.006176801
794,0.0061348462,0.006156572
795,0.006137713,0.0061711436
796,0.0061366255,0.006177278
797,0.0061319843,0.0061576045
798,0.0061274227,0.0061687515
799,0.0061331824,0.0061711725
800,0.0061336244,0.006146613
801,0.006136539,0.006156644
802,0.0061308406,0.006191442
803,0.006138613,0.006161908
804,0.006130685,0.006159945
805,0.0061332546,0.006150577
806,0.006134825,0.006169901
807,0.006132195,0.0061388724
808,0.006124854,0.006141284
809,0.006129496,0.006149535
810,0.006127325,0.006161945
811,0.0061332034,0.006155273
812,0.0061415522,0.006160768
813,0.006134181,0.0061570606
814,0.0061356146,0.0061633317
815,0.0061372425,0.0061732596
816,0.0061360667,0.0061791427
817,0.0061325156,0.0061680744
818,0.0061302874,0.0061587407
819,0.006139852,0.0061672027
820,0.0061282306,0.0061599794
821,0.0061332784,0.0061593363
822,0.0061240317,0.006178652
823,0.0061308113,0.0061705406
824,0.006128759,0.006170277
825,0.00613826,0.0061831824
826,0.0061276183,0.006171168
827,0.0061435443,0.0061558513
828,0.0061318735,0.0061377715
829,0.0061314125,0.006175702
830,0.0061267284,0.006132707
831,0.0061280313,0.0061370987
832,0.0061242785,0.006157628
833,0.0061285696,0.00615498
834,0.0061256294,0.006180076
835,0.006125993,0.006158096
836,0.006133454,0.0061601303
