Epoch,train_loss,val_loss
1,0.024870774,0.012698285
2,0.0153971985,0.009333096
3,0.011668651,0.007958548
4,0.009829725,0.007292673
5,0.008825941,0.0069464473
6,0.008250909,0.0066735656
7,0.007888119,0.0065342137
8,0.007589472,0.006298295
9,0.0073623457,0.0062892907
10,0.007159953,0.006185875
11,0.0070280135,0.0061433017
12,0.0068618148,0.0060490477
13,0.006716266,0.005987461
14,0.006612844,0.006042328
15,0.006552872,0.005947172
16,0.006457547,0.005844319
17,0.006378724,0.0058080065
18,0.006276863,0.0057959203
19,0.006214537,0.005721332
20,0.006159166,0.0056759096
21,0.0061189975,0.005698866
22,0.006045227,0.0056134243
23,0.0059588193,0.0055382894
24,0.0059581166,0.0055889105
25,0.005876819,0.0054898374
26,0.0058434084,0.0055808555
27,0.005812209,0.005428189
28,0.005780258,0.0055427244
29,0.0056987964,0.005497744
30,0.005673783,0.0054092333
31,0.0056370185,0.0053810473
32,0.0056077037,0.0052808593
33,0.0055791135,0.0053719007
34,0.005548182,0.005298078
35,0.0054918174,0.0053460933
36,0.005489638,0.00551115
37,0.0054324577,0.005321111
38,0.005377171,0.005145476
39,0.005391955,0.0051897345
40,0.005325111,0.005168612
41,0.005368828,0.0051960093
42,0.0053226775,0.0051175463
43,0.005230978,0.0051771617
44,0.0052890526,0.0051451866
45,0.005238816,0.005060855
46,0.005206203,0.0051323012
47,0.0051637474,0.0051269853
48,0.005162373,0.0050935014
49,0.0051271287,0.0050503854
50,0.0050938185,0.004975711
51,0.005098646,0.0050170887
52,0.0050565684,0.0051026694
53,0.0050257365,0.0051461365
54,0.005009802,0.0051936368
55,0.0049963887,0.005062258
56,0.0049670357,0.004972717
57,0.004953443,0.0049268273
58,0.0049330303,0.0049173245
59,0.0049268203,0.0052451864
60,0.004929419,0.0048961937
61,0.0048944135,0.004872237
62,0.0048664217,0.0050085466
63,0.004866005,0.0048563965
64,0.00483996,0.0050991797
65,0.0048358073,0.0049162833
66,0.0047581457,0.004830587
67,0.0047875103,0.0049005696
68,0.0047825384,0.0048836414
69,0.004733559,0.0047715227
70,0.0047686854,0.0048823585
71,0.0047586607,0.0048437496
72,0.0046937456,0.0049103755
73,0.0046689743,0.0048291823
74,0.004647086,0.0048337285
75,0.0046118465,0.0047644894
76,0.004650855,0.004759917
77,0.004625422,0.0047520953
78,0.0046019144,0.004734422
79,0.004596733,0.004761623
80,0.004580004,0.004732914
81,0.004524203,0.0047314335
82,0.0045221234,0.004752379
83,0.0045568217,0.00497174
84,0.0044921134,0.0047856425
85,0.0045202887,0.005058476
86,0.0045245443,0.0047189738
87,0.0044582905,0.004714616
88,0.0044679185,0.0046389895
89,0.0044709197,0.004888025
90,0.004395457,0.00469499
91,0.004404937,0.004577452
92,0.004422023,0.0047048223
93,0.0043756124,0.0047523063
94,0.0043940926,0.004684636
95,0.004362573,0.0047693923
96,0.0043410617,0.0048708366
97,0.004363945,0.0047253477
98,0.0043474166,0.004630327
99,0.0042972774,0.004572577
100,0.004342217,0.0045851567
