Epoch,train_loss,val_loss
1,2.6035047,0.71237814
2,0.4576852,0.047280885
3,0.15838505,0.033936538
4,0.118898705,0.030517453
5,0.09575585,0.027570853
6,0.0821944,0.025211949
7,0.072271585,0.023631757
8,0.0635404,0.022976255
9,0.057312362,0.021313475
10,0.052111864,0.02022897
11,0.047587086,0.019029796
12,0.043716438,0.018734204
13,0.04091284,0.017961005
14,0.0383121,0.017454287
15,0.036749262,0.017147956
16,0.03437355,0.01651827
17,0.03234196,0.016613103
18,0.0312823,0.016347526
19,0.029798312,0.015852636
20,0.028206382,0.0155754965
21,0.027203431,0.015014502
22,0.026541904,0.015200353
23,0.025330968,0.0152792735
24,0.024539495,0.014953862
25,0.023848614,0.014771517
26,0.022959573,0.0146818
27,0.022281049,0.014803788
28,0.021938957,0.014877392
29,0.02145728,0.014525552
30,0.020807838,0.01458155
31,0.02033775,0.014386834
32,0.01997238,0.014025139
33,0.019383831,0.013857135
34,0.018909791,0.01398524
35,0.018583862,0.013671649
36,0.018256092,0.013688723
37,0.017983368,0.01375796
38,0.017730322,0.013595696
39,0.017601367,0.013518836
40,0.017180473,0.013604132
41,0.01690463,0.0135256015
42,0.016764127,0.01339961
43,0.016425457,0.013339239
44,0.016261624,0.013180742
45,0.016018363,0.013116358
46,0.015908439,0.013336717
47,0.015676782,0.013027362
48,0.015586996,0.014041786
49,0.015490342,0.012913127
50,0.015226571,0.0129574165
51,0.0150844455,0.012855097
52,0.014953238,0.012832723
53,0.014979368,0.012759098
54,0.014686066,0.012944376
55,0.014613949,0.012646699
56,0.014549015,0.012657599
57,0.014403909,0.012919696
58,0.01432299,0.01258185
59,0.014267856,0.012537355
60,0.014144606,0.012712856
61,0.014143991,0.0128851235
62,0.013774937,0.012482632
63,0.013783574,0.012388583
64,0.013788079,0.012384833
65,0.013651113,0.0125460485
66,0.0135855,0.012384936
67,0.013549359,0.012513368
68,0.013457377,0.01229755
69,0.013348513,0.012204336
70,0.013233883,0.012409322
71,0.013412069,0.012066514
72,0.013251466,0.012095265
73,0.013019243,0.012163777
74,0.013032839,0.0119805755
75,0.01299927,0.012226317
76,0.013061282,0.012079838
77,0.012874613,0.012258192
78,0.012881987,0.011857075
79,0.012761729,0.012053736
80,0.012676458,0.012056208
81,0.012618432,0.011768642
82,0.0125883985,0.011797656
83,0.012471087,0.01174783
84,0.012558308,0.011877599
85,0.012425846,0.011665072
86,0.012464294,0.0118529815
87,0.012392867,0.011855316
88,0.012290657,0.011740158
89,0.012254405,0.011848662
90,0.012336605,0.011591336
91,0.012218951,0.011510885
92,0.012170587,0.011725651
93,0.012140412,0.011565934
94,0.012035073,0.011603
95,0.012113148,0.011665743
96,0.012022292,0.012553154
97,0.0120851975,0.011507383
98,0.011983172,0.011334761
99,0.011872701,0.0116621405
100,0.011807783,0.011635782
101,0.011894013,0.011356863
102,0.011829201,0.011363743
103,0.011740331,0.011531862
104,0.011748685,0.011290171
105,0.011737807,0.011310419
106,0.011653202,0.011404653
107,0.01161356,0.011212807
108,0.011687517,0.011233616
109,0.011533914,0.011137304
110,0.011643014,0.011117478
111,0.011596344,0.011278829
112,0.011536078,0.011242261
113,0.011544247,0.011407655
114,0.011565188,0.011094927
115,0.011508105,0.010961117
116,0.011414585,0.0110249845
117,0.011403437,0.011086835
118,0.011298929,0.011372824
119,0.011289018,0.010865388
120,0.011380769,0.011190785
